N=1,N=2,N=10,N=100
0.029164,0.772154,0.814782,1.02678
2.56353,1.87102,1.02406,0.908331
0.89119,0.64586,1.69363,1.03312
0.22187,0.449897,1.22471,1.0918
0.0566027,0.77805,1.13547,0.865911
0.128075,1.07619,1.23447,0.953903
0.830965,1.03936,0.500793,1.04557
0.0644959,0.357272,0.931811,1.01622
0.420569,0.254093,0.602669,0.774668
0.0661929,0.816388,0.631213,0.917813
1.47547,1.78588,1.05032,1.01104
0.696911,2.31971,0.927889,0.923376
0.941249,1.19101,1.0222,1.03962
0.673651,0.850512,0.671821,0.884742
2.92904,1.81721,0.895026,0.988614
1.03626,0.840554,0.853773,0.914653
0.178809,0.292234,0.650631,0.887
0.0181731,0.552114,0.735728,0.964644
0.362782,0.94794,0.789776,0.869864
0.628202,0.438112,1.22601,1.13468
0.878181,1.2398,1.0175,0.884921
0.740805,0.405917,1.05848,0.874307
0.680157,0.347834,1.07008,0.98387
2.41232,3.49748,2.08636,1.04175
2.52726,1.49482,1.08657,1.05482
0.30018,1.86314,1.35586,1.11831
0.0653372,0.115208,0.787292,0.998839
0.382077,0.833003,0.797718,1.01601
0.708699,0.942922,0.743011,1.0224
3.08951,1.85209,0.683241,0.90131
1.55395,1.55166,0.971029,0.992381
0.98199,3.91218,1.5235,1.00159
0.0174192,1.00391,0.764067,0.990985
0.945576,0.934724,0.57017,0.973539
1.23152,1.16587,0.653588,0.797257
0.389867,0.966495,0.814158,0.85964
1.72182,0.901142,1.08431,0.894025
0.269343,0.414486,1.39215,1.06285
0.255816,0.287933,0.584172,1.02865
1.00498,0.747643,1.12385,0.885817
0.343793,0.263497,0.484483,0.94512
0.248897,0.679534,0.977813,1.02089
0.135544,0.457737,0.491365,0.881302
2.38937,1.19932,0.893731,1.01695
0.128975,1.10547,0.852263,0.89535
0.937986,0.730262,1.27761,1.06459
1.97878,1.1342,1.21524,1.00242
1.18376,1.68764,1.4758,0.945391
0.334765,0.243045,0.45537,0.991248
3.5644,1.94765,1.15732,1.16225
2.95252,1.56716,0.991573,1.1291
0.633163,0.575666,0.945072,1.09092
1.26928,0.756929,0.66913,0.938006
0.123558,0.397263,1.48613,1.18809
1.83226,1.22093,2.6929,1.14578
0.715383,0.414668,1.26929,0.99985
0.42467,1.49684,0.524357,0.872868
0.439276,0.331456,0.784179,1.08316
0.132629,0.387555,0.618797,0.945035
2.08491,1.09033,1.16244,0.933904
0.745288,1.25476,1.83697,1.26298
0.840774,0.900253,1.10492,1.10864
0.483306,0.520538,1.07558,0.949782
3.43466,2.22665,1.17048,1.10528
0.788458,0.964266,1.00326,0.962064
1.4895,0.937288,1.22184,0.931412
0.883924,0.448886,0.707192,0.945872
1.12517,0.992405,1.14498,0.978914
0.28938,1.1958,0.691152,0.974463
0.592587,0.35107,0.904468,1.10144
0.443518,0.632892,0.816762,0.86546
0.792816,0.546575,0.976373,1.07572
0.531584,0.443366,0.625629,0.961531
0.354554,2.02638,1.1623,1.02255
3.45208,2.39075,1.25562,1.02185
4.52601,2.74748,1.29403,0.960321
2.67358,1.50052,0.894501,0.761707
1.41325,1.04005,1.71804,1.23187
0.525975,0.497353,1.20505,1.08687
3.06822,1.6554,1.1347,1.10412
0.680438,0.367859,1.3478,1.01963
1.99391,1.04704,0.956589,0.813037
0.506397,0.585896,0.810072,1.16286
0.109413,0.637481,0.818531,1.14001
1.45045,1.03601,0.695255,0.837516
1.73187,1.50444,0.58429,1.0061
1.08432,2.6875,1.01783,0.945818
2.58309,1.73936,1.58972,1.21657
1.31664,0.787775,0.871715,1.02302
2.50382,1.35439,1.59764,0.939555
0.4513,0.347704,0.908561,0.939257
1.42111,2.95405,1.49826,1.23107
0.33658,0.629167,0.767534,0.865951
0.0360406,0.634575,0.99929,1.01493
8.32957,4.97309,1.36851,1.02357
0.279579,0.869705,0.877348,1.02026
1.09162,1.14507,1.24609,1.0881
0.715332,0.438559,0.938112,1.21108
1.05187,1.67998,1.00488,1.0854
0.138723,0.121091,1.59572,1.0959
1.80969,1.0856,1.02974,0.977197
0.763399,0.46938,0.953572,0.840282
2.38033,1.45331,0.683414,0.901412
2.91594,3.06419,1.63017,1.23481
0.581099,0.616453,1.25909,0.992488
1.76236,2.35442,1.00534,0.916768
0.423679,0.300105,0.968989,1.00603
0.705375,0.446124,0.822657,1.10807
0.476802,0.943756,1.02981,0.983476
1.85188,1.73052,1.24641,1.02333
2.18006,1.68156,1.12756,1.02735
1.257,1.57147,1.1237,1.01526
1.08898,0.673759,0.767097,0.899986
0.191743,0.142212,0.549569,0.960493
2.39495,1.67487,0.973061,0.912073
1.09345,1.20503,0.763979,1.07266
0.96438,0.69307,0.814479,0.941327
0.597696,1.42333,0.733094,1.11354
0.585099,0.375826,0.883228,0.951062
0.663964,0.504876,1.38298,1.13924
0.0476897,0.649184,1.07472,1.01403
0.506301,1.85495,1.80819,1.30571
0.392675,1.43733,0.908957,0.980336
2.7933,1.42995,0.792737,1.15051
0.590096,0.928506,0.97454,1.0139
0.397536,0.269289,1.00486,1.03568
1.0187,0.793018,0.892921,1.00798
0.255895,0.196851,1.00493,0.980481
2.2608,1.26974,1.03357,1.23867
1.427,3.01222,1.10126,1.03867
0.378248,0.561168,0.564354,0.848228
3.91917,2.05405,0.804231,0.99983
1.21214,0.805651,1.11676,1.00537
0.521455,1.13105,0.796796,0.760928
0.252929,0.159915,0.590578,0.850719
2.70598,1.38294,1.36466,1.00497
0.524636,0.287896,0.890888,1.01273
0.298083,0.67947,1.05764,0.975798
0.982781,0.587579,1.02102,1.139
0.249415,0.329168,0.514052,0.975533
0.312158,0.429291,0.801024,0.991577
4.11519,2.36329,1.3543,0.970807
0.395677,0.472002,0.790814,1.17485
1.66317,1.31081,1.04092,0.875657
1.57723,1.30418,1.09612,0.937012
0.477782,0.421226,0.670319,1.02236
0.485782,0.274229,1.34683,1.09276
0.0264264,0.157916,0.824518,1.01826
0.624449,0.646195,1.0127,1.05655
0.0924844,0.461176,1.00892,0.918305
1.30043,1.72526,0.984474,0.944619
1.03539,0.650139,1.1488,1.20605
0.240326,0.184273,0.878638,0.863414
0.380911,1.14936,1.63502,1.00227
0.751047,1.02928,0.66061,1.02417
0.78821,1.10127,0.701604,0.973148
1.52012,0.863022,1.33449,1.1935
1.52847,2.20416,1.49266,1.00658
1.17256,0.702523,0.795953,0.930318
0.479279,0.472201,0.857815,0.997082
0.787128,0.679438,1.00985,1.03661
0.949452,0.629706,1.28192,0.953536
0.353166,0.758516,0.778321,0.97338
0.296569,0.225525,1.02794,0.999022
2.56666,1.91552,1.07365,0.90342
0.537307,0.38948,0.700366,0.993871
0.467021,0.296314,0.572901,0.97903
2.18068,1.81497,1.1818,1.07991
3.18085,2.0931,1.41379,0.839215
0.308131,1.43622,0.922729,1.13565
1.65148,1.45729,1.15605,0.969761
0.232598,0.142403,0.644334,0.873657
0.193125,0.637856,0.837893,1.07222
1.68212,1.44127,1.29263,1.1348
1.6331,0.870453,0.763537,0.952241
2.53423,1.91235,0.708633,1.00481
0.389593,0.218025,1.02356,0.84519
0.307707,0.927539,0.854276,0.91873
1.16111,1.74446,0.948714,1.03151
3.01377,3.0528,1.2887,1.12299
0.0964092,0.209105,1.12905,0.942727
0.557824,0.801002,0.791479,1.03864
0.567993,0.553937,0.755032,1.06851
0.335675,0.562063,1.01377,1.10831
0.552753,0.563342,1.19774,0.967469
0.885829,0.721943,0.970158,1.01958
1.51332,0.986779,0.634839,1.09293
0.193689,0.228584,0.874797,1.13068
0.694,0.494357,0.953984,1.04083
0.533153,1.07536,0.86697,0.91745
0.281264,0.325683,0.779837,1.00254
0.20357,2.48323,1.50949,1.26902
0.0127582,0.0751798,0.791946,1.06518
0.985329,1.51154,0.88904,1.11579
2.68672,2.00123,1.14619,1.01517
0.0360494,0.868329,0.516694,0.959567
1.78373,2.45749,1.48747,1.36877
1.10041,0.716651,1.01971,1.06751
0.602913,0.594696,1.31325,1.13688
1.47397,1.75792,1.15688,1.06166
1.07561,0.574596,1.27212,0.839624
0.0749223,0.204024,0.517472,0.786653
1.80284,1.04967,0.932763,1.12053
0.181406,0.386571,0.685917,0.879564
1.45944,0.767863,0.989985,0.828033
1.61827,1.69859,0.975204,0.981586
1.4042,1.09545,0.613912,0.92066
2.23118,1.70293,1.30196,0.950679
0.583724,1.35301,0.973185,0.923587
0.268825,0.489088,0.578967,1.03496
2.96229,2.13596,1.17445,0.909781
0.521657,0.587995,0.404518,0.9807
0.231544,0.883093,1.0915,0.949578
0.069446,0.263126,0.765523,1.15155
0.17846,0.231252,1.20066,1.15361
0.0301751,0.279334,0.660625,1.05117
0.600187,1.20799,0.863748,1.05884
1.71576,1.12412,0.548802,1.11789
0.665657,0.354294,1.09145,0.983128
0.23602,0.30971,0.864253,1.036
0.810116,0.623161,0.429662,0.997915
0.247574,1.25754,0.591101,1.01777
0.524068,0.349127,1.25237,0.999465
0.565224,0.435205,0.689564,0.93401
0.114895,0.993668,0.906439,1.20131
0.144841,0.121003,0.723783,0.970722
0.65248,0.651502,0.917435,1.05708
1.39574,0.95327,0.860779,0.952072
0.407305,0.312351,1.02285,1.06459
0.404907,0.89961,1.12538,0.926994
2.30946,1.22861,2.07373,1.12214
0.5928,0.863213,1.02049,0.852728
0.376295,0.407009,1.02618,1.00758
1.41027,1.85685,1.23755,0.917455
2.35201,1.82041,1.18728,1.02839
1.32038,1.43246,1.20655,0.918418
0.117233,0.314753,0.885848,1.08291
0.8192,0.499798,1.50524,0.98076
0.328321,0.889458,0.974984,0.989426
0.0506343,0.191854,1.08369,0.952262
0.523699,0.394747,0.93441,0.890769
1.00043,0.688823,0.614877,0.946802
2.17554,1.52261,1.42803,1.191
2.08441,1.24552,0.847656,0.931466
1.3585,1.3211,0.678781,0.834668
1.76772,0.982113,0.967315,0.920053
0.732512,0.395323,0.835111,0.893671
0.814857,2.85699,1.66293,0.969902
3.16984,2.06883,1.01921,0.883044
1.01206,1.02252,0.678438,1.111
3.36127,1.92656,1.34916,0.950004
0.128838,0.362632,0.707173,0.792548
3.0903,1.55742,0.856633,1.06348
0.699461,1.46679,1.33116,0.920318
0.940623,0.689096,0.720568,0.964723
0.80338,0.501801,0.622537,1.03124
0.450343,0.861833,0.528118,0.902788
0.824257,0.832587,1.41218,1.2564
0.581938,0.381128,0.945462,1.16835
0.724338,0.645065,0.645586,0.924055
0.25049,0.227371,0.685942,0.982911
3.31483,1.68336,1.21769,1.01586
1.65815,1.13084,1.50561,1.06522
4.50865,3.72898,1.74072,0.916294
0.322205,0.584232,1.04892,1.08928
0.824705,0.772384,1.19978,0.875618
1.53224,1.06759,1.40766,0.9546
1.58932,1.05432,1.25487,1.05017
4.13838,2.38781,1.32629,0.988658
0.169444,1.61652,1.72214,0.958476
0.629849,1.60329,0.937432,1.18531
0.699836,0.655631,0.439487,0.926547
1.90983,1.683,1.24593,1.00284
0.0414838,1.00686,0.917752,0.943425
0.122486,1.11108,1.10514,0.833413
1.10696,1.43156,1.24738,1.00989
0.193574,0.325642,0.502351,1.15501
0.0744088,0.66969,1.14426,0.949848
0.532697,0.798212,0.69743,0.957853
2.4513,1.46345,1.15822,1.02881
1.68379,0.919615,0.77092,0.855639
4.08496,2.04253,1.20291,1.01357
1.43023,0.985218,1.41952,0.9919
1.5488,1.22653,0.887993,0.950205
0.0796264,1.03705,0.617309,0.928644
0.198461,1.10498,1.41733,1.06766
2.52766,1.72201,0.688991,1.07828
2.52021,1.51405,0.825864,0.973101
0.412948,0.484848,0.966403,1.11065
1.32002,0.777289,0.641865,0.875062
2.057,1.27049,2.03686,0.966461
0.539239,0.922109,0.588934,1.07146
0.656057,0.447076,0.619673,0.906832
1.61838,0.955113,1.13786,1.07191
0.272922,0.812416,0.900136,1.16805
4.9724,3.36715,2.08268,1.19392
1.42233,1.61598,1.02569,1.03129
0.242274,0.35609,0.648394,0.865708
0.128169,0.123537,0.628754,0.937626
1.63295,1.33373,0.81262,0.971345
0.214305,0.179201,0.691193,1.05273
0.563595,0.480399,0.878888,0.961915
1.19804,0.749152,0.6692,1.09252
0.632038,0.490682,0.803887,0.81276
0.102217,0.585676,0.805579,0.924434
0.93038,0.863842,1.33118,0.846602
0.612215,0.533183,0.766784,1.08923
0.274094,0.143731,1.12014,0.950544
1.8002,1.24676,1.06162,0.939793
8.28487,4.80273,1.53913,0.891878
0.47759,1.48429,0.711364,0.873614
1.74327,1.23342,1.10955,0.837684
0.523591,0.988419,1.56447,1.00431
0.585955,0.501212,0.724051,1.11994
3.05332,1.82073,1.58359,0.945147
1.65243,0.940561,0.537645,0.936252
3.97363,2.29452,1.50253,0.946028
0.0954477,0.184608,0.524778,0.944834
0.447255,0.752885,0.804152,1.12936
0.181429,0.177254,0.432093,1
2.90004,1.51756,1.00207,0.847709
0.21132,0.181141,1.35849,1.05909
1.17761,0.597534,0.961211,1.11864
1.87142,1.12602,0.885773,0.923296
0.944372,0.492193,1.08142,0.938208
0.0984608,0.0574542,0.501233,0.953803
0.75017,0.618612,0.946366,1.09683
2.22878,1.91461,0.942776,1.06433
0.165026,0.215446,0.972735,1.00467
0.268424,0.237532,1.4156,0.964715
1.40683,1.22613,0.795817,1.04695
0.0878119,0.832293,0.944593,0.921127
2.12153,1.17147,1.6256,1.03946
0.364451,0.317714,0.639607,0.83386
3.25647,1.64305,0.967828,0.994019
0.851091,1.82992,1.17187,1.09716
0.630913,0.693438,0.581359,0.847259
0.420358,0.523431,0.745354,0.887414
0.29953,0.174739,0.698968,1.12628
0.676484,0.829561,0.827071,1.08487
0.241121,0.334363,0.517183,0.910529
3.86551,1.94471,1.08306,1.01383
2.21126,1.74328,0.978346,0.963223
0.00911439,0.0834305,0.995264,0.80487
3.10843,2.3112,1.02144,1.00824
0.798366,0.69234,0.813354,1.0317
0.63793,0.334653,0.987506,1.07272
1.67852,0.914453,0.55752,1.03551
1.28252,0.838833,1.69682,1.20311
0.379465,0.828798,0.770899,0.95908
0.243237,0.269727,0.583284,0.992003
0.680751,0.47808,0.775679,0.946512
1.38727,0.947638,1.03517,0.924301
0.69938,0.86169,0.833178,1.01294
6.38567,3.29072,1.52517,0.850139
1.61998,1.04141,1.80492,1.04974
2.68555,2.26448,1.5423,1.03116
0.515175,0.621146,0.670991,0.961177
0.934041,1.14236,1.05661,1.06043
0.312252,0.61608,0.943863,0.934277
0.400592,0.893871,0.887292,0.924403
0.283586,0.160767,0.568952,1.04869
0.0361634,0.143089,0.720773,0.847963
0.158734,0.090864,0.624822,1.09809
1.82831,1.14539,0.968275,1.13223
0.100425,0.293265,0.846685,0.986337
0.181638,0.386416,1.40982,1.00334
0.188614,0.478927,1.62092,0.945472
0.923953,0.721346,1.34789,0.976104
0.603586,0.491746,0.851903,0.909712
1.19405,0.667546,0.857286,0.912772
0.100739,0.0582508,0.713551,1.03912
0.340042,0.535483,0.635391,0.947019
1.88411,1.17917,0.664576,1.03242
1.09124,1.61521,0.885952,1.00689
0.670924,1.02857,1.11873,0.878438
1.70201,1.06786,0.687333,0.770725
0.10226,1.48261,1.21367,1.02558
0.526924,1.51802,0.749082,0.869884
1.49558,1.22541,1.28008,1.13875
1.08439,1.47494,0.966112,1.01775
0.662954,0.471185,0.532907,0.933505
0.426541,0.253457,0.787089,0.950012
4.46474,3.33587,1.24641,1.10816
0.346091,0.272546,0.589892,0.889397
0.866357,0.475149,0.748883,1.02266
0.476701,0.315773,1.69969,1.08664
0.230287,0.197664,0.609233,0.763837
2.2881,1.22195,1.10595,0.991717
2.52934,1.51037,0.677031,1.16238
0.37421,0.223826,0.642815,0.899054
0.178096,0.191704,0.635163,0.997675
3.39408,1.81899,1.33961,1.10775
0.345708,0.380519,0.669477,0.977123
0.136148,0.143771,0.687846,1.06159
0.00549855,0.199097,0.987397,0.982202
1.75389,0.981893,1.43525,1.10312
1.739,0.959927,0.66126,0.940697
0.604424,0.78155,0.822944,1.07859
1.07613,0.630037,0.915208,0.915046
1.46402,1.21938,0.651947,0.830365
0.998165,0.727706,2.30886,1.14279
0.102874,1.56495,1.25069,0.982071
1.61698,0.855298,0.629583,0.933218
1.72371,2.25499,1.30696,1.08002
0.261908,0.486869,0.890382,0.92561
3.95058,2.0259,0.830784,1.09253
2.34674,1.49841,0.960712,0.909659
1.66111,1.13819,0.716516,0.804685
0.605267,0.456987,0.577345,0.911378
0.406185,1.95676,1.32251,0.865388
0.39447,0.269951,0.624245,0.907514
1.50998,0.8664,1.2206,1.06462
0.0960601,1.19296,0.746619,0.913995
0.702347,0.868216,0.83683,1.05034
2.67306,2.04914,0.792159,0.82999
0.500341,0.861903,0.846141,1.20031
3.96207,2.95034,1.70952,1.03124
0.255451,0.303522,0.207131,1.0234
0.238587,1.58577,1.23377,1.01199
0.534187,0.979081,0.952858,1.01427
1.51575,1.29692,1.38209,1.01793
1.18866,0.925844,0.792533,1.01831
0.499524,0.759537,1.56119,1.02103
1.87322,1.07491,0.768465,0.849494
0.156293,0.812962,0.945301,0.974764
0.396097,1.01461,0.43335,1.04082
0.664589,0.630933,0.848365,0.877471
2.07895,2.75653,1.10621,1.12149
0.764511,0.8439,1.11329,1.07222
0.714564,0.680669,0.937315,1.02252
1.5159,1.54222,0.975085,0.858229
0.186866,0.877525,1.37232,1.07323
0.482461,0.480759,0.800184,0.966337
0.281807,1.3999,0.496677,0.924291
1.38001,0.830939,0.778004,0.966151
1.14806,1.35447,1.31483,1.12993
1.88176,3.7468,1.7404,1.19248
4.96517,3.50965,1.58521,0.940129
1.74721,0.921099,0.931482,1.06197
0.724833,1.24468,1.2279,1.05148
2.0892,1.46626,0.891335,0.874627
0.912934,0.511404,0.645758,0.914527
0.0644564,0.313914,0.940533,1.03305
4.28441,2.33106,1.23532,1.14582
1.64135,1.86658,1.16416,0.967867
1.0195,0.678252,0.65781,0.972607
0.116474,0.995301,1.56598,1.0614
0.637184,0.608584,0.622929,0.912921
0.266174,0.33315,0.658383,0.912503
0.0442971,0.0532504,0.61043,0.917929
0.742691,0.371828,0.411162,0.848869
0.151107,0.719219,0.581641,0.836431
0.46262,0.820976,1.39059,1.00187
0.413002,1.2491,1.15071,1.0141
1.96916,1.05387,1.2951,1.05041
0.197281,0.181413,0.65516,0.93708
0.96874,0.597529,1.20762,1.02615
0.469976,0.742937,0.84065,0.790591
0.770722,1.31245,0.911625,1.0013
0.924996,1.11137,0.705863,1.03066
0.918403,0.628946,0.976465,1.21
2.13004,1.71885,1.20852,0.990947
2.9139,1.55508,0.705779,1.02419
0.309256,0.791211,0.886102,1.06123
0.404844,0.605453,1.23594,1.06117
1.1926,0.90059,0.956532,1.02931
1.51255,0.944155,0.722783,0.828508
0.170005,0.383948,1.0672,1.02073
1.7813,1.01355,0.823395,0.922351
0.0403888,0.33791,0.699687,1.01962
0.0675729,1.164,0.951401,0.949404
0.910181,1.48069,0.828167,0.894965
1.70735,1.42583,0.916939,1.01888
1.07349,0.670246,0.717479,0.929555
2.0059,1.2556,1.10212,0.967847
0.578968,1.07513,0.591644,0.961235
1.54602,1.03093,0.836577,1.11526
0.243674,0.156462,0.866239,1.10708
0.144649,0.352964,0.489253,0.899614
1.90456,0.962083,1.71324,0.960349
0.152403,0.803291,1.0965,1.08789
1.45651,1.63685,1.24933,0.951892
1.215,0.915735,0.805906,1.04206
1.67446,0.973361,0.828663,1.02806
1.03398,0.579581,0.760688,0.896668
1.09265,1.52227,1.11154,1.0363
2.0064,1.91684,0.851251,0.955714
2.40819,2.53776,1.49656,1.13433
2.22011,1.63434,1.28188,0.975493
1.45754,0.742765,0.593466,0.991891
0.796232,0.837899,0.78625,0.994751
0.761512,0.453171,0.953235,1.13186
0.0440267,0.211744,0.762001,0.966902
0.3278,0.935044,1.14586,0.975088
0.780339,1.33447,1.59109,1.13439
0.0808385,0.260382,1.40135,1.11227
0.779998,0.691693,0.646984,0.871722
0.0953319,1.37358,0.989282,1.07993
1.40242,1.03645,1.16016,1.06359
0.295211,0.425103,1.06179,0.953491
0.0373542,0.191064,0.604776,0.88258
3.15103,2.50129,1.22742,0.998939
4.62961,2.89372,1.22087,0.96227
0.118709,0.546884,0.780218,1.06609
0.285353,0.159602,1.19255,1.04135
0.475967,0.353595,0.64681,1.03056
0.234642,0.132804,0.739943,0.992432
1.91053,1.90677,1.05349,0.887705
4.89678,3.01331,1.06295,1.00713
0.748757,1.02139,0.887321,1.0907
1.37552,0.690945,0.66315,0.930167
0.0834917,0.145637,1.06676,1.13587
0.102714,0.209482,1.08272,1.07136
0.0733729,1.50429,1.55935,1.20736
0.660657,0.513001,0.553679,0.895063
0.799971,0.860764,0.717956,0.833259
0.572008,1.02901,0.847757,0.975417
0.290891,0.75459,0.579568,0.916966
0.545077,1.44949,1.08434,0.984967
0.0344389,0.0979839,1.3265,1.16348
1.59727,0.908776,0.880335,1.05251
0.0707385,0.1872,1.31985,1.02079
1.07491,0.733464,1.05101,0.973187
0.506208,0.546787,0.885805,1.12119
1.81907,1.03594,0.871155,1.00044
2.32564,1.76239,0.923964,1.02657
0.280027,0.146083,0.901568,0.894536
0.702689,0.994047,0.996337,0.903358
1.68513,2.40856,1.52703,1.12752
0.626371,0.763589,0.591267,1.1317
1.95553,1.13717,1.04107,1.06639
0.0356319,0.191948,1.82928,1.16497
0.435025,0.223174,1.14928,0.973684
0.49967,0.670088,1.02546,1.00981
1.80105,1.46386,1.37447,1.00511
1.71452,1.42563,1.09955,1.14625
3.1283,2.02277,1.40448,1.14507
0.432762,0.881283,1.0661,1.01812
0.642306,0.551232,1.1913,1.09245
1.63939,0.971469,1.74064,1.09111
0.68442,1.1663,0.94954,0.980923
0.00176222,0.476212,1.17891,1.00578
0.145475,0.204322,0.7923,0.853978
0.27216,0.797874,0.97274,1.03371
0.508464,0.902851,0.746875,0.844007
1.14574,0.984617,0.624319,0.932913
0.0867908,0.217559,0.764616,0.977448
0.188259,0.176885,0.463031,0.938546
1.46361,1.24843,1.3235,1.02343
0.158373,0.245751,0.815933,0.876413
0.82035,0.629039,0.692261,0.893116
2.37001,2.39765,1.0392,1.05111
0.173692,1.54337,1.13354,1.11871
0.253459,0.441512,0.487541,0.951163
0.069589,0.158504,1.41346,0.932044
0.607142,0.584083,0.770207,0.913083
0.263259,1.43912,1.01227,0.90982
1.35201,0.728629,1.12123,1.12086
0.401508,0.549853,0.77134,1.0309
1.01117,1.49235,0.82283,1.12588
0.0165499,0.111532,0.849928,0.992985
0.834979,0.789631,0.967925,1.0438
2.5382,1.53336,1.38879,1.06551
2.32802,1.67081,1.85106,1.11475
0.0175906,0.775694,0.498013,0.723841
0.126025,0.843789,0.503043,0.949925
0.013573,0.297082,0.585909,0.86574
0.694138,0.419539,0.803976,0.981589
2.04459,1.93601,1.48492,1.06668
0.228364,0.324622,0.786242,1.02017
0.299895,0.426858,1.67409,1.00098
0.0674812,0.202787,1.22376,0.913084
1.58251,1.48924,1.5143,0.954392
0.737856,0.865752,0.970335,1.0511
0.280356,1.09932,1.28116,1.09861
0.289701,0.425876,1.24032,1.01966
0.810441,1.06212,1.18366,1.00075
1.18223,1.10792,0.645237,1.05593
0.728936,1.47377,0.908119,0.925891
0.698072,0.461807,0.630156,0.908673
0.188822,0.88624,1.00917,1.05783
0.187819,3.09633,1.36052,0.956235
1.06543,0.555034,0.879848,1.09815
0.816356,1.18398,0.794341,0.95558
0.0951155,1.46956,0.791948,0.963397
2.06395,1.42641,1.07083,0.96102
0.431664,1.24875,1.27971,1.12004
1.62833,1.00999,0.707297,1.19806
0.0539078,0.564971,0.686047,1.05281
2.26133,1.20676,1.38183,1.1656
4.93171,3.09737,1.24245,1.00481
0.0651118,0.74304,1.49246,0.892023
0.482639,0.541034,1.45087,1.01365
0.174812,0.497123,0.778907,1.02103
1.28189,1.51301,1.22293,0.874902
2.69293,3.33472,1.52703,1.15345
2.63943,1.74088,1.20928,0.843512
0.413797,0.290377,0.972741,0.952741
0.566712,1.23628,1.41821,1.08192
0.30472,0.520074,1.19171,1.0421
0.459992,0.7195,1.14524,0.932096
2.46936,1.41104,0.808695,1.04859
1.18868,0.662723,0.5695,1.02165
2.19233,1.57478,1.25142,1.14428
0.134758,0.214026,0.74435,1.00756
1.31903,0.747375,0.866958,0.984633
0.0949017,0.574843,0.628429,1.01132
0.228236,1.839,0.913233,1.0972
0.932502,0.849441,0.698608,0.918813
2.08304,2.14226,1.4098,1.03304
2.42687,1.33319,1.27487,1.00943
1.17979,2.43351,1.00051,1.02413
4.73351,2.55325,1.17639,1.01763
0.27837,0.776259,1.06459,0.91387
1.29898,1.10079,1.46317,1.04934
0.00457216,0.703095,0.870319,0.996507
0.372016,0.250751,0.931428,1.09452
1.08126,0.600411,1.12897,0.943058
1.47963,0.899518,1.83573,1.2062
1.17369,1.29798,1.36814,0.925512
0.0243517,1.20104,1.10465,1.07952
2.16409,1.36205,1.26401,1.1131
1.04664,0.926606,0.86192,1.01135
0.211729,0.280525,1.01139,0.894037
1.79184,0.993858,1.15948,1.0122
0.430643,0.346595,0.842669,1.04043
0.370761,0.594275,1.22403,0.958926
0.195083,0.759825,0.737178,0.946127
3.14397,2.41172,1.05009,1.06551
0.0091129,0.687336,0.765822,0.946006
