N=1,N=2,N=10,N=100
0.875602,0.79138,0.674565,0.533518
0.554342,0.657891,0.579778,0.450256
0.0814932,0.36327,0.595866,0.458292
0.941473,0.880335,0.503244,0.5262
0.71831,0.620299,0.536843,0.495597
0.466651,0.688395,0.477908,0.496143
0.368929,0.392487,0.578205,0.499366
0.91943,0.767233,0.57774,0.492993
0.127363,0.358382,0.553902,0.424487
0.660988,0.659517,0.341201,0.497013
0.672389,0.512547,0.379298,0.461683
0.925312,0.516474,0.613392,0.489186
0.443118,0.516804,0.553135,0.449584
0.315553,0.488518,0.599649,0.515977
0.635697,0.434165,0.617746,0.53689
0.334871,0.588327,0.542749,0.460113
0.464922,0.48104,0.48618,0.486938
0.234394,0.43348,0.59762,0.520975
0.796662,0.445085,0.544119,0.471013
0.841831,0.724976,0.514205,0.50338
0.856597,0.802735,0.50871,0.477556
0.352592,0.642181,0.550784,0.489808
0.257885,0.332198,0.475606,0.522425
0.321162,0.533952,0.426834,0.487121
0.064985,0.154413,0.409791,0.502382
0.283806,0.359928,0.3862,0.540845
0.0229662,0.146182,0.334918,0.502886
0.574567,0.785187,0.578063,0.459711
0.431246,0.556399,0.550169,0.513464
0.964864,0.655678,0.57493,0.551658
0.427812,0.418053,0.252808,0.502505
0.762851,0.781068,0.53357,0.491393
0.674588,0.485337,0.56887,0.509875
0.952085,0.525861,0.566555,0.510004
0.596714,0.436995,0.393595,0.533173
0.829868,0.658859,0.728767,0.518994
0.428124,0.473674,0.317488,0.462228
0.424027,0.235255,0.334971,0.485159
0.352905,0.198841,0.463056,0.473497
0.722736,0.484878,0.611251,0.497563
0.00654243,0.309485,0.481529,0.467856
0.445336,0.254302,0.344843,0.493737
0.51326,0.634584,0.658068,0.480468
0.713,0.499792,0.533603,0.489494
0.0852681,0.446014,0.448193,0.499872
0.546398,0.652228,0.548084,0.47472
0.996849,0.728294,0.417375,0.448915
0.623439,0.374412,0.405893,0.490033
0.470821,0.730308,0.479968,0.479716
0.173468,0.305354,0.419739,0.529014
0.677016,0.633814,0.532852,0.476063
0.265196,0.335359,0.417287,0.461304
0.642041,0.560322,0.353407,0.472054
0.0639778,0.279964,0.342653,0.489756
0.406674,0.399608,0.480636,0.446899
0.889926,0.51998,0.536114,0.532182
0.241877,0.579855,0.622467,0.474195
0.101695,0.249115,0.350284,0.47374
0.14651,0.411142,0.531517,0.509536
0.961644,0.91989,0.597778,0.489601
0.199427,0.520712,0.46578,0.499898
0.706431,0.802747,0.637054,0.480163
0.625778,0.660165,0.499942,0.486983
0.0529627,0.272504,0.589886,0.488925
0.661907,0.801456,0.677243,0.508927
0.31298,0.510488,0.345602,0.46926
0.465378,0.450275,0.491019,0.519265
0.170409,0.259949,0.443968,0.465412
0.416257,0.492127,0.659282,0.486197
0.993986,0.596515,0.54031,0.501875
0.192894,0.148132,0.304901,0.45753
0.313504,0.374723,0.343164,0.481319
0.980044,0.754296,0.57819,0.499099
0.781407,0.585849,0.476498,0.530946
0.079297,0.0897068,0.457906,0.561537
0.572294,0.311473,0.35525,0.441193
0.0413757,0.365849,0.640885,0.521985
0.741285,0.781468,0.474629,0.495268
0.226985,0.25093,0.57977,0.487496
0.568025,0.744277,0.600386,0.469269
0.427494,0.439848,0.552492,0.55937
0.356495,0.431598,0.508934,0.494615
0.838852,0.792124,0.546396,0.464181
0.541638,0.348793,0.362952,0.50036
0.281743,0.446873,0.514106,0.490515
0.272165,0.446564,0.519809,0.478785
0.0980838,0.0855835,0.40747,0.485893
0.894787,0.92866,0.556854,0.496973
0.628606,0.650194,0.620109,0.513466
0.958454,0.524586,0.459369,0.477162
0.588344,0.335692,0.468337,0.47958
0.488052,0.505523,0.653663,0.45787
0.00647685,0.0631638,0.414437,0.492395
0.345378,0.545873,0.479527,0.494418
0.684069,0.400938,0.485485,0.50242
0.501045,0.732052,0.582985,0.551625
0.347884,0.538209,0.46514,0.492282
0.984367,0.594413,0.571985,0.485107
0.840531,0.427214,0.435038,0.501432
0.159093,0.487336,0.514412,0.490885
0.786828,0.596778,0.616643,0.537434
0.791247,0.466817,0.369496,0.493163
0.213375,0.401762,0.513623,0.513209
0.131185,0.514027,0.430442,0.500686
0.572932,0.609635,0.479058,0.55116
0.925324,0.527603,0.517785,0.497758
0.53731,0.737163,0.430973,0.5284
0.903873,0.456601,0.499742,0.491583
0.772098,0.436873,0.513935,0.503197
0.859266,0.770285,0.527499,0.477285
0.693643,0.494714,0.453667,0.532694
0.935809,0.660129,0.560131,0.493905
0.933338,0.637014,0.575826,0.494473
0.194478,0.443654,0.515559,0.490352
0.896339,0.856596,0.55936,0.443993
0.897611,0.588905,0.420646,0.478766
0.401492,0.354581,0.469025,0.469179
0.276628,0.602617,0.545296,0.533054
0.926309,0.956191,0.560889,0.48723
0.801747,0.724335,0.692086,0.503317
0.455496,0.495507,0.378882,0.49166
0.166054,0.442965,0.574735,0.535793
0.343589,0.175932,0.359624,0.478982
0.327114,0.301444,0.455385,0.484085
0.951908,0.799764,0.637043,0.535505
0.0176967,0.279466,0.522413,0.427214
0.107126,0.522052,0.587447,0.494039
0.143015,0.24338,0.577216,0.486393
0.653365,0.420584,0.480002,0.554042
0.425283,0.52663,0.660101,0.470115
0.531837,0.685617,0.396722,0.475184
0.537205,0.653295,0.482174,0.487158
0.921667,0.619641,0.560343,0.551905
0.784415,0.541539,0.541799,0.489966
0.0126322,0.399211,0.457648,0.495969
0.152707,0.222967,0.490936,0.479266
0.955169,0.687587,0.470037,0.486258
0.22928,0.188118,0.578398,0.488028
0.445103,0.698653,0.72235,0.55457
0.138079,0.417556,0.533754,0.478783
0.250176,0.19929,0.535177,0.529244
0.197649,0.482207,0.667358,0.497331
0.772544,0.699112,0.515098,0.529303
0.515821,0.295846,0.448671,0.521016
0.466025,0.713175,0.441525,0.490545
0.17886,0.176824,0.486797,0.490321
0.589011,0.49501,0.508026,0.480816
0.0736066,0.325367,0.473827,0.553229
0.373533,0.524027,0.450242,0.495963
0.699473,0.646989,0.56336,0.473685
0.228096,0.293073,0.341717,0.485989
0.583032,0.551769,0.543231,0.537735
0.0665201,0.0786364,0.463179,0.522886
0.101285,0.433486,0.42324,0.499943
0.267103,0.387912,0.450045,0.505391
0.650566,0.481804,0.495374,0.435558
0.116067,0.16366,0.497107,0.452928
0.166386,0.304922,0.535728,0.483779
0.876321,0.589511,0.548632,0.499026
0.00539076,0.0393251,0.204064,0.463596
0.84722,0.475079,0.426251,0.49011
0.143956,0.197493,0.358667,0.424014
0.943076,0.711991,0.446309,0.470446
0.528818,0.453644,0.540845,0.493476
0.417814,0.678615,0.452514,0.466262
0.233473,0.391791,0.49519,0.443932
0.400253,0.233034,0.438948,0.545041
0.82997,0.439643,0.378388,0.490018
0.879113,0.570498,0.462763,0.495886
0.0790401,0.286058,0.471107,0.468672
0.688966,0.733326,0.545037,0.505153
0.672415,0.529011,0.444223,0.491133
0.897938,0.94794,0.532548,0.541743
0.329498,0.625245,0.542322,0.496975
0.785084,0.725418,0.54239,0.501703
0.0564413,0.411974,0.434188,0.512229
0.319996,0.298712,0.435628,0.50194
0.819032,0.545263,0.441656,0.483999
0.719268,0.48135,0.365341,0.483785
0.261654,0.148897,0.494967,0.480925
0.254076,0.419181,0.418692,0.50848
0.422938,0.291784,0.374449,0.525179
0.0202488,0.468448,0.521822,0.511441
0.654594,0.611145,0.485099,0.476205
0.856799,0.570185,0.50063,0.5035
0.143258,0.472989,0.472318,0.486544
0.0109891,0.502634,0.389683,0.483197
0.566056,0.51055,0.423825,0.496658
0.497635,0.280137,0.555749,0.496033
0.478952,0.705619,0.514436,0.47445
0.387452,0.228646,0.451639,0.502964
0.04279,0.376894,0.437156,0.467558
0.483839,0.40471,0.540291,0.52591
0.635312,0.513715,0.42573,0.478257
0.009644,0.0365456,0.428211,0.526801
0.778293,0.842748,0.510528,0.533215
0.02502,0.0524904,0.321644,0.450516
0.627289,0.339414,0.461343,0.479888
0.334627,0.523863,0.56804,0.524041
0.0273528,0.0950728,0.357425,0.482977
0.617021,0.485979,0.669606,0.541409
0.831435,0.52519,0.486759,0.502431
0.421186,0.612787,0.454957,0.446742
0.80905,0.852937,0.513349,0.456304
0.524794,0.607303,0.569094,0.580773
0.0411353,0.126893,0.362958,0.436264
0.935839,0.931751,0.691165,0.519205
0.202901,0.23073,0.4645,0.488182
0.543969,0.638022,0.513656,0.454611
0.579828,0.416986,0.44597,0.4812
0.0898767,0.0707991,0.415926,0.488029
0.0428212,0.346256,0.62055,0.515541
0.720786,0.6024,0.439166,0.516813
0.526894,0.437332,0.510212,0.518382
0.937121,0.820111,0.719119,0.502886
0.813613,0.533066,0.540887,0.46535
0.210101,0.223521,0.457094,0.503192
0.610902,0.460922,0.604978,0.507862
0.962089,0.501049,0.509046,0.4863
0.0546451,0.516424,0.423696,0.520291
0.95113,0.84162,0.646693,0.527024
0.824906,0.721916,0.453458,0.443391
0.388248,0.499116,0.593863,0.484388
0.0754317,0.412263,0.567256,0.549041
0.340638,0.464003,0.56551,0.558964
0.318469,0.273362,0.503664,0.455422
0.136053,0.108189,0.336005,0.460816
0.28778,0.408516,0.41284,0.480224
0.583244,0.555944,0.537578,0.417938
0.621111,0.331982,0.340631,0.484952
0.860451,0.795406,0.638985,0.520972
0.959209,0.488195,0.578565,0.557539
0.898547,0.681906,0.478667,0.497625
0.751867,0.469391,0.569276,0.505303
0.997538,0.996087,0.625948,0.513762
0.692315,0.553597,0.393597,0.482884
0.264742,0.606498,0.517972,0.492791
0.269638,0.509127,0.377285,0.476893
0.250066,0.548057,0.369338,0.433676
0.434781,0.311002,0.542066,0.464164
0.878429,0.464513,0.575612,0.51839
0.819026,0.488867,0.4874,0.477415
0.44147,0.374742,0.431069,0.511111
0.324714,0.27525,0.226077,0.461729
0.010292,0.109432,0.355315,0.46985
0.226341,0.547199,0.508498,0.489505
0.168122,0.526433,0.572567,0.453219
0.17599,0.253556,0.457184,0.491739
0.436341,0.249776,0.411664,0.522412
0.700466,0.594341,0.594805,0.545754
0.179486,0.189063,0.394059,0.465835
0.908309,0.667963,0.485707,0.4982
0.124403,0.48267,0.551272,0.538739
0.193268,0.126155,0.52266,0.465617
0.915865,0.769904,0.462493,0.518744
0.726635,0.575781,0.577267,0.493558
0.355552,0.334001,0.327278,0.42127
0.47424,0.540861,0.594166,0.537531
0.133431,0.169531,0.487441,0.564067
0.354716,0.247402,0.645913,0.499412
0.960155,0.914542,0.586522,0.495358
0.974069,0.817802,0.57713,0.50952
0.0462213,0.349446,0.40439,0.516542
0.127367,0.160866,0.453215,0.492154
0.848242,0.801416,0.62878,0.533954
0.951807,0.917646,0.690658,0.469311
0.914788,0.804732,0.424772,0.507473
0.246202,0.27255,0.382695,0.449485
0.513863,0.754282,0.63744,0.509841
0.0403415,0.263406,0.345771,0.511902
0.511197,0.551107,0.612123,0.51815
0.00351454,0.423347,0.598984,0.494674
0.693138,0.375609,0.540982,0.488181
0.724848,0.661634,0.650433,0.518175
0.390046,0.235765,0.343731,0.508468
0.278977,0.239731,0.501061,0.511739
0.855681,0.824412,0.664646,0.487955
0.808914,0.523184,0.488358,0.437537
0.395214,0.48136,0.417169,0.512889
0.113856,0.389057,0.478964,0.466053
0.709081,0.692845,0.531665,0.497322
0.423018,0.242908,0.480963,0.437808
0.332005,0.57253,0.361068,0.453137
0.667435,0.548498,0.483344,0.496607
0.396141,0.65499,0.573425,0.530894
0.630063,0.597661,0.541863,0.552938
0.234389,0.59432,0.709512,0.496211
0.360321,0.446963,0.517229,0.509493
0.564541,0.497257,0.507945,0.458504
0.182632,0.521996,0.533261,0.518523
0.157023,0.131885,0.499438,0.46947
0.509327,0.339405,0.459392,0.487349
0.988635,0.639739,0.446034,0.523165
0.486674,0.620912,0.433617,0.49499
0.921741,0.640845,0.450406,0.517825
0.258631,0.272867,0.328669,0.462157
0.923057,0.757912,0.584511,0.436221
0.326294,0.279046,0.425979,0.48726
0.748195,0.597676,0.486109,0.465279
0.111869,0.503651,0.498636,0.48494
0.867824,0.614052,0.445869,0.521833
0.404338,0.22567,0.516337,0.477564
0.198344,0.539501,0.457024,0.521289
0.869884,0.924992,0.67199,0.559555
0.924628,0.707746,0.523734,0.531476
0.253462,0.414875,0.391381,0.456471
0.364471,0.602655,0.52354,0.487279
0.278791,0.364596,0.324028,0.428587
0.423999,0.354866,0.393522,0.481786
0.572377,0.580316,0.525043,0.448017
0.730415,0.669417,0.458976,0.499805
0.193065,0.111434,0.424592,0.485457
0.00303284,0.304387,0.447654,0.522568
0.541945,0.323893,0.443188,0.525854
0.635713,0.732257,0.631837,0.465691
0.558325,0.531155,0.647855,0.502751
0.813365,0.502421,0.414702,0.505128
0.175824,0.0977417,0.355838,0.480693
0.772335,0.585001,0.526699,0.512791
0.0185085,0.129496,0.379324,0.490477
0.0390853,0.112841,0.521848,0.47557
0.260347,0.438907,0.6663,0.492372
0.64369,0.450262,0.463087,0.50277
0.452127,0.42307,0.429434,0.502955
0.404271,0.40388,0.460033,0.476095
0.938322,0.816085,0.466568,0.456933
0.415616,0.652537,0.471729,0.493907
0.242282,0.476893,0.563112,0.430849
0.849836,0.610059,0.41116,0.522496
0.49144,0.44779,0.528391,0.500255
0.0890078,0.446328,0.48756,0.497363
0.585136,0.468048,0.554675,0.468305
0.059377,0.378841,0.496735,0.517136
0.375976,0.451342,0.399355,0.477142
0.4238,0.608661,0.518844,0.494109
0.641522,0.634832,0.477457,0.519445
0.0137053,0.411375,0.407319,0.529945
0.0664792,0.182034,0.413384,0.512164
0.543976,0.405401,0.551795,0.501509
0.836377,0.470786,0.537517,0.501503
0.253755,0.406706,0.472166,0.474072
0.76213,0.621858,0.425008,0.499961
0.653293,0.540702,0.45008,0.488437
0.110698,0.522968,0.56082,0.482114
0.0315529,0.418825,0.528422,0.47009
0.510455,0.677175,0.576796,0.502504
0.791417,0.699001,0.508552,0.49227
0.430692,0.653856,0.543254,0.50904
0.0289322,0.23594,0.349255,0.479854
0.803092,0.744685,0.609308,0.515466
0.0601445,0.288907,0.420628,0.47922
0.35882,0.626238,0.37287,0.455981
0.82369,0.891335,0.490302,0.484123
0.198281,0.405093,0.42296,0.462002
0.249409,0.498377,0.618645,0.469668
0.991416,0.870485,0.633713,0.534829
0.782865,0.415197,0.413795,0.458285
0.0247881,0.103823,0.401163,0.480136
0.292756,0.270537,0.546601,0.559052
0.067575,0.293564,0.400614,0.471287
0.562825,0.436787,0.449757,0.430225
0.721922,0.678184,0.60412,0.540283
0.481967,0.309544,0.524645,0.484706
0.553987,0.489186,0.43433,0.459553
0.895858,0.746323,0.65362,0.528119
0.870361,0.590329,0.542648,0.508616
0.870533,0.725839,0.664678,0.547411
0.510413,0.708435,0.386399,0.506859
0.842946,0.42596,0.519669,0.490327
0.468455,0.725413,0.541406,0.514557
0.795658,0.430192,0.396466,0.508346
0.540494,0.450287,0.523084,0.441969
0.192416,0.159234,0.409658,0.456051
0.5087,0.614305,0.600907,0.510416
0.948474,0.885892,0.56362,0.488041
0.632561,0.531364,0.37779,0.525168
0.184147,0.328345,0.355992,0.489126
0.409073,0.440238,0.567677,0.534909
0.922165,0.82847,0.448819,0.507793
0.695164,0.494318,0.541315,0.498207
0.239034,0.508667,0.498849,0.465511
0.353912,0.188765,0.421945,0.538858
0.66769,0.562328,0.387668,0.482354
0.591976,0.714215,0.799325,0.486964
0.873381,0.469834,0.516606,0.489697
0.0990249,0.300408,0.392245,0.49275
0.786773,0.443645,0.530541,0.462751
0.980785,0.562284,0.626413,0.456693
0.477925,0.292811,0.408953,0.440895
0.295729,0.185364,0.506283,0.515638
0.0918733,0.158933,0.411808,0.512308
0.761242,0.486418,0.546138,0.5039
0.141164,0.21229,0.492065,0.527117
0.888489,0.459641,0.487472,0.517337
0.362803,0.408634,0.485803,0.489978
0.436066,0.367803,0.466386,0.506502
0.196688,0.293811,0.465217,0.467793
0.640856,0.762017,0.406489,0.519133
0.729693,0.605111,0.488917,0.490392
0.190392,0.513038,0.499468,0.495501
0.674201,0.554979,0.408201,0.480071
0.344389,0.511171,0.397239,0.501404
0.611982,0.694419,0.487191,0.491966
0.993936,0.641131,0.476296,0.497579
0.333908,0.64014,0.468932,0.521131
0.765248,0.462385,0.446595,0.478026
0.643134,0.711238,0.66878,0.536713
0.530685,0.724742,0.464033,0.469258
0.463967,0.657897,0.600617,0.535909
0.883145,0.923174,0.767297,0.467736
0.510748,0.676325,0.540663,0.498077
0.26078,0.545052,0.49658,0.477958
0.120696,0.290856,0.407852,0.499213
0.477337,0.487234,0.463375,0.557379
0.141772,0.445879,0.588982,0.502988
0.419301,0.319624,0.427284,0.47339
0.991208,0.786949,0.561043,0.506557
0.614362,0.646067,0.597484,0.558898
0.162491,0.122182,0.362375,0.470406
0.256612,0.262645,0.513235,0.497686
0.558172,0.441732,0.538496,0.474979
0.0921849,0.137675,0.369507,0.494589
0.0629855,0.134889,0.537681,0.49592
0.324988,0.436911,0.440532,0.469764
0.746392,0.681023,0.455581,0.529961
0.395458,0.391684,0.515824,0.491694
0.995741,0.602359,0.727396,0.544666
0.116184,0.256933,0.299888,0.471548
0.730875,0.853254,0.640324,0.520892
0.216579,0.430279,0.338604,0.45947
0.638106,0.582379,0.388249,0.498964
0.854644,0.502547,0.521954,0.542838
0.0860935,0.340924,0.414812,0.404565
0.097226,0.084326,0.474501,0.496143
0.0482779,0.321674,0.39028,0.458579
0.75104,0.702394,0.481734,0.526301
0.956118,0.600503,0.541785,0.4342
0.245068,0.384057,0.412129,0.507783
0.944505,0.613567,0.405788,0.448919
0.520827,0.746648,0.481467,0.494122
0.425314,0.240194,0.495785,0.517237
0.0803353,0.483684,0.567699,0.501377
0.337195,0.373176,0.577528,0.50439
0.472495,0.588363,0.521351,0.476023
0.769281,0.744904,0.718242,0.520988
0.566929,0.479329,0.328173,0.45988
0.943619,0.5395,0.325529,0.509922
0.970215,0.89283,0.667482,0.495426
0.765741,0.457802,0.415876,0.46364
0.882773,0.479639,0.471332,0.499125
0.31489,0.413805,0.551916,0.559984
0.575562,0.494293,0.626391,0.534453
0.745035,0.427858,0.561774,0.488516
0.484077,0.288459,0.372118,0.442111
0.104913,0.543647,0.603096,0.525037
0.672998,0.519422,0.535536,0.47416
0.559946,0.732707,0.658534,0.499673
0.118217,0.558941,0.504634,0.490745
0.410993,0.261929,0.348703,0.475808
0.883813,0.536904,0.479148,0.462359
0.154509,0.386243,0.622847,0.534965
0.839908,0.778466,0.54917,0.546404
0.615778,0.490372,0.436653,0.487039
0.073204,0.0925384,0.438787,0.488118
0.911517,0.940298,0.550883,0.507135
0.585355,0.443751,0.613634,0.512839
0.660241,0.416749,0.38371,0.401776
0.255177,0.489198,0.387993,0.476668
0.458395,0.389791,0.523867,0.48806
0.359084,0.285513,0.478767,0.489245
0.177372,0.155285,0.360918,0.464005
0.19997,0.171042,0.4404,0.495685
0.111135,0.490715,0.413215,0.503341
0.588128,0.402074,0.576503,0.543442
0.41628,0.499585,0.53328,0.549192
0.0486736,0.0713535,0.360695,0.505505
0.635985,0.600343,0.544604,0.527243
0.698254,0.66127,0.610866,0.517551
0.38639,0.377458,0.413062,0.464903
0.739744,0.783371,0.547794,0.511551
0.508574,0.649031,0.480353,0.496634
0.466929,0.730053,0.530772,0.516501
0.15141,0.117034,0.586102,0.486714
0.55209,0.413497,0.599608,0.531727
0.350153,0.352976,0.379491,0.439874
0.207708,0.591148,0.3641,0.472347
0.70278,0.633523,0.570474,0.542165
0.569428,0.476248,0.368775,0.504398
0.720659,0.777326,0.494884,0.529413
0.340722,0.406147,0.522433,0.49415
0.342265,0.646009,0.566924,0.475299
0.370588,0.190341,0.418738,0.510095
0.948267,0.859004,0.566799,0.470872
0.403974,0.584414,0.485813,0.525089
0.00339485,0.0336463,0.460406,0.52732
0.750459,0.535259,0.489534,0.452372
0.175141,0.498622,0.572275,0.502713
0.0601079,0.417178,0.47691,0.561141
0.441435,0.44064,0.532132,0.515405
0.776258,0.427707,0.482681,0.452141
0.299044,0.330861,0.389687,0.528179
0.153353,0.136179,0.433968,0.477725
0.721573,0.739372,0.541489,0.508576
0.983822,0.877308,0.574528,0.457345
0.990524,0.782698,0.63786,0.505115
0.371328,0.25626,0.391903,0.461231
0.935016,0.961066,0.537203,0.512377
0.0185963,0.480919,0.667444,0.510419
0.46534,0.528847,0.649129,0.486608
0.566386,0.561258,0.480933,0.517581
0.57267,0.303346,0.457131,0.5058
0.52601,0.614953,0.488231,0.502126
0.191824,0.453786,0.435701,0.477681
0.2912,0.592594,0.552111,0.50027
0.48611,0.324089,0.476041,0.480831
0.595937,0.685068,0.543127,0.477981
0.212877,0.229762,0.408709,0.510879
0.603263,0.499908,0.439138,0.476582
0.865515,0.930912,0.460781,0.521125
0.565913,0.292608,0.338766,0.474373
0.262262,0.620129,0.409324,0.44261
0.692998,0.613146,0.56583,0.517987
0.164254,0.27571,0.392179,0.500882
0.487808,0.677161,0.578497,0.514947
0.354911,0.617406,0.4113,0.45724
0.390168,0.595441,0.508613,0.475991
0.399819,0.663582,0.513078,0.519623
0.062645,0.294624,0.443402,0.457221
0.0309035,0.0254271,0.354335,0.483769
0.103263,0.536196,0.423424,0.512615
0.760787,0.585541,0.461863,0.505445
0.348231,0.390134,0.467422,0.448729
0.932833,0.594957,0.567612,0.492297
0.246563,0.343712,0.546392,0.501223
0.949501,0.484384,0.550863,0.468772
0.0443178,0.425248,0.415936,0.484632
0.896226,0.822151,0.642905,0.568173
0.709556,0.796763,0.47767,0.512427
0.190156,0.363083,0.549003,0.601567
0.659956,0.71875,0.477191,0.509264
0.232711,0.519226,0.516617,0.473597
0.423405,0.614478,0.557801,0.51069
0.331974,0.345084,0.428077,0.496107
0.36774,0.660452,0.375945,0.513948
0.385629,0.266731,0.420132,0.515374
0.579147,0.403904,0.545983,0.47635
0.977165,0.795889,0.632013,0.509952
0.849635,0.857367,0.618701,0.469583
0.637765,0.35678,0.557849,0.478103
0.552309,0.344638,0.509617,0.464826
0.0633501,0.115283,0.428528,0.491812
0.939061,0.571638,0.479913,0.467139
0.0508851,0.336626,0.57228,0.481074
0.0886406,0.469889,0.434509,0.481097
0.830147,0.8096,0.602509,0.508818
0.363935,0.309578,0.538525,0.459014
0.316786,0.261953,0.45558,0.528083
0.805636,0.403348,0.265099,0.463398
0.599592,0.453386,0.550536,0.492853
0.39535,0.421221,0.574236,0.528845
0.699518,0.76926,0.56689,0.489626
0.564542,0.411252,0.484098,0.472032
0.300093,0.649849,0.535891,0.505852
0.706584,0.569734,0.63285,0.498555
0.748489,0.576714,0.514865,0.454978
0.767534,0.629,0.540901,0.496065
